Nazwa,Zdjecie,Gwiazdki,Region,Miasto,Start,Koniec,Dorosli,Dziecko3,Dziecko10,Dziecko18,Wyzywienie,Typ_pokoju,Znizka,Cena
ACHOUSA HOTEL,https://www.coraltravel.pl/hotels_min/43/70/4763/grecja-rodos-achousa-hotel-wakacje-grecja.jpg,3,Grecja,Rodos,2023-11-04,2023-11-11,2,1,0,1,onlyBreakfast,large,0,6300.0
ACHOUSA HOTEL,https://www.coraltravel.pl/hotels_min/43/70/4763/grecja-rodos-achousa-hotel-wakacje-grecja.jpg,3,Grecja,Rodos,2023-10-25,2023-11-01,3,2,0,0,breakfastAndDinner,small,0,8085.0
ACHOUSA HOTEL,https://www.coraltravel.pl/hotels_min/43/70/4763/grecja-rodos-achousa-hotel-wakacje-grecja.jpg,3,Grecja,Rodos,2023-09-10,2023-09-24,1,2,2,2,allInclusive,small,0,21000.0
ACHOUSA HOTEL,https://www.coraltravel.pl/hotels_min/43/70/4763/grecja-rodos-achousa-hotel-wakacje-grecja.jpg,3,Grecja,Rodos,2023-01-05,2023-01-19,4,1,0,1,allInclusive,medium,0,26250.0
ACHOUSA HOTEL,https://www.coraltravel.pl/hotels_min/43/70/4763/grecja-rodos-achousa-hotel-wakacje-grecja.jpg,3,Grecja,Rodos,2023-03-03,2023-03-17,2,1,1,0,onlyBreakfast,large,0,11550.0
ACHOUSA HOTEL,https://www.coraltravel.pl/hotels_min/43/70/4763/grecja-rodos-achousa-hotel-wakacje-grecja.jpg,3,Grecja,Rodos,2023-05-08,2023-05-15,3,0,0,1,allInclusive,studio,0,9843.75
ACHOUSA HOTEL,https://www.coraltravel.pl/hotels_min/43/70/4763/grecja-rodos-achousa-hotel-wakacje-grecja.jpg,3,Grecja,Rodos,2023-05-15,2023-05-25,3,0,0,2,onlyBreakfast,large,0,13500.0
ACHOUSA HOTEL,https://www.coraltravel.pl/hotels_min/43/70/4763/grecja-rodos-achousa-hotel-wakacje-grecja.jpg,3,Grecja,Rodos,2023-09-01,2023-09-15,3,2,1,1,breakfastAndDinner,large,0,21945.0
ACHOUSA HOTEL,https://www.coraltravel.pl/hotels_min/43/70/4763/grecja-rodos-achousa-hotel-wakacje-grecja.jpg,3,Grecja,Rodos,2023-10-23,2023-10-30,4,1,1,1,onlyBreakfast,studio,0,11550.0
ACHOUSA HOTEL,https://www.coraltravel.pl/hotels_min/43/70/4763/grecja-rodos-achousa-hotel-wakacje-grecja.jpg,3,Grecja,Rodos,2023-11-24,2023-12-01,3,2,0,1,allInclusive,large,0,11156.25
ACHOUSA HOTEL,https://www.coraltravel.pl/hotels_min/43/70/4763/grecja-rodos-achousa-hotel-wakacje-grecja.jpg,3,Grecja,Rodos,2023-07-29,2023-08-08,2,1,1,0,allInclusive,apartment,0,10312.5
ACHOUSA HOTEL,https://www.coraltravel.pl/hotels_min/43/70/4763/grecja-rodos-achousa-hotel-wakacje-grecja.jpg,3,Grecja,Rodos,2023-12-07,2023-12-17,3,1,2,1,onlyBreakfast,studio,0,15000.0
ACHOUSA HOTEL,https://www.coraltravel.pl/hotels_min/43/70/4763/grecja-rodos-achousa-hotel-wakacje-grecja.jpg,3,Grecja,Rodos,2023-03-16,2023-03-30,3,2,1,1,allInclusive,large,0,24937.5
ACHOUSA HOTEL,https://www.coraltravel.pl/hotels_min/43/70/4763/grecja-rodos-achousa-hotel-wakacje-grecja.jpg,3,Grecja,Rodos,2023-02-04,2023-02-18,1,0,0,0,breakfastAndDinner,medium,0,4620.0
ACHOUSA HOTEL,https://www.coraltravel.pl/hotels_min/43/70/4763/grecja-rodos-achousa-hotel-wakacje-grecja.jpg,3,Grecja,Rodos,2023-02-21,2023-02-28,2,2,2,0,allInclusive,studio,0,9187.5
ACHOUSA HOTEL,https://www.coraltravel.pl/hotels_min/43/70/4763/grecja-rodos-achousa-hotel-wakacje-grecja.jpg,3,Grecja,Rodos,2023-03-27,2023-04-03,3,0,0,0,allInclusive,large,0,7875.0
ACHOUSA HOTEL,https://www.coraltravel.pl/hotels_min/43/70/4763/grecja-rodos-achousa-hotel-wakacje-grecja.jpg,3,Grecja,Rodos,2023-09-05,2023-09-19,2,1,0,1,allInclusive,small,0,15750.0
ACHOUSA HOTEL,https://www.coraltravel.pl/hotels_min/43/70/4763/grecja-rodos-achousa-hotel-wakacje-grecja.jpg,3,Grecja,Rodos,2023-09-21,2023-09-28,3,2,2,0,onlyBreakfast,medium,0,9450.0
KRI KRI VILLAGE,https://www.coraltravel.pl/hotels_min/12/69/17409/grecja-kreta-kri-kri-village-widok-na-basen.jpg,2,Grecja,Kreta,2023-10-14,2023-10-24,4,1,1,0,onlyBreakfast,apartment,0,7125.0
KRI KRI VILLAGE,https://www.coraltravel.pl/hotels_min/12/69/17409/grecja-kreta-kri-kri-village-widok-na-basen.jpg,2,Grecja,Kreta,2023-05-25,2023-06-04,1,0,1,2,breakfastAndDinner,large,0,4950.000000000001
KRI KRI VILLAGE,https://www.coraltravel.pl/hotels_min/12/69/17409/grecja-kreta-kri-kri-village-widok-na-basen.jpg,2,Grecja,Kreta,2023-09-20,2023-10-04,2,0,0,1,allInclusive,medium,0,7218.75
KRI KRI VILLAGE,https://www.coraltravel.pl/hotels_min/12/69/17409/grecja-kreta-kri-kri-village-widok-na-basen.jpg,2,Grecja,Kreta,2023-11-10,2023-11-17,2,2,0,0,onlyBreakfast,apartment,0,2625.0
KRI KRI VILLAGE,https://www.coraltravel.pl/hotels_min/12/69/17409/grecja-kreta-kri-kri-village-widok-na-basen.jpg,2,Grecja,Kreta,2023-06-11,2023-06-25,1,2,0,0,breakfastAndDinner,small,0,3465.0
KRI KRI VILLAGE,https://www.coraltravel.pl/hotels_min/12/69/17409/grecja-kreta-kri-kri-village-widok-na-basen.jpg,2,Grecja,Kreta,2023-03-15,2023-03-22,3,2,0,0,allInclusive,large,0,4593.75
KRI KRI VILLAGE,https://www.coraltravel.pl/hotels_min/12/69/17409/grecja-kreta-kri-kri-village-widok-na-basen.jpg,2,Grecja,Kreta,2023-07-03,2023-07-17,2,1,2,2,allInclusive,studio,0,12468.75
KRI KRI VILLAGE,https://www.coraltravel.pl/hotels_min/12/69/17409/grecja-kreta-kri-kri-village-widok-na-basen.jpg,2,Grecja,Kreta,2023-08-30,2023-09-06,1,2,2,0,allInclusive,small,0,3281.25
KRI KRI VILLAGE,https://www.coraltravel.pl/hotels_min/12/69/17409/grecja-kreta-kri-kri-village-widok-na-basen.jpg,2,Grecja,Kreta,2023-03-09,2023-03-19,3,1,0,1,allInclusive,small,0,7500.0
KRI KRI VILLAGE,https://www.coraltravel.pl/hotels_min/12/69/17409/grecja-kreta-kri-kri-village-widok-na-basen.jpg,2,Grecja,Kreta,2023-01-17,2023-01-24,3,1,2,1,onlyBreakfast,medium,0,5250.0
KRI KRI VILLAGE,https://www.coraltravel.pl/hotels_min/12/69/17409/grecja-kreta-kri-kri-village-widok-na-basen.jpg,2,Grecja,Kreta,2023-10-06,2023-10-13,3,0,1,1,allInclusive,apartment,0,5578.125
KRI KRI VILLAGE,https://www.coraltravel.pl/hotels_min/12/69/17409/grecja-kreta-kri-kri-village-widok-na-basen.jpg,2,Grecja,Kreta,2023-05-16,2023-05-30,1,0,1,0,allInclusive,medium,0,3937.5
KRI KRI VILLAGE,https://www.coraltravel.pl/hotels_min/12/69/17409/grecja-kreta-kri-kri-village-widok-na-basen.jpg,2,Grecja,Kreta,2023-08-08,2023-08-18,3,0,2,2,breakfastAndDinner,large,0,9075.000000000002
KRI KRI VILLAGE,https://www.coraltravel.pl/hotels_min/12/69/17409/grecja-kreta-kri-kri-village-widok-na-basen.jpg,2,Grecja,Kreta,2023-06-03,2023-06-17,1,2,2,2,onlyBreakfast,small,0,8400.0
KRI KRI VILLAGE,https://www.coraltravel.pl/hotels_min/12/69/17409/grecja-kreta-kri-kri-village-widok-na-basen.jpg,2,Grecja,Kreta,2023-09-29,2023-10-13,2,2,2,0,breakfastAndDinner,large,0,8085.0
KRI KRI VILLAGE,https://www.coraltravel.pl/hotels_min/12/69/17409/grecja-kreta-kri-kri-village-widok-na-basen.jpg,2,Grecja,Kreta,2023-01-10,2023-01-17,3,2,0,0,onlyBreakfast,apartment,10,3307.5
KRI KRI VILLAGE,https://www.coraltravel.pl/hotels_min/12/69/17409/grecja-kreta-kri-kri-village-widok-na-basen.jpg,2,Grecja,Kreta,2023-02-13,2023-02-20,3,1,2,1,breakfastAndDinner,large,0,5775.0
KRI KRI VILLAGE,https://www.coraltravel.pl/hotels_min/12/69/17409/grecja-kreta-kri-kri-village-widok-na-basen.jpg,2,Grecja,Kreta,2023-11-28,2023-12-08,3,2,1,2,breakfastAndDinner,small,0,9075.000000000002
KRI KRI VILLAGE,https://www.coraltravel.pl/hotels_min/12/69/17409/grecja-kreta-kri-kri-village-widok-na-basen.jpg,2,Grecja,Kreta,2023-03-05,2023-03-15,4,0,2,1,allInclusive,apartment,0,10781.25
KRI KRI VILLAGE,https://www.coraltravel.pl/hotels_min/12/69/17409/grecja-kreta-kri-kri-village-widok-na-basen.jpg,2,Grecja,Kreta,2023-02-22,2023-03-01,1,0,2,2,onlyBreakfast,medium,0,3675.0
KRI KRI VILLAGE,https://www.coraltravel.pl/hotels_min/12/69/17409/grecja-kreta-kri-kri-village-widok-na-basen.jpg,2,Grecja,Kreta,2023-03-09,2023-03-16,2,1,0,2,breakfastAndDinner,medium,0,4331.25
KRI KRI VILLAGE,https://www.coraltravel.pl/hotels_min/12/69/17409/grecja-kreta-kri-kri-village-widok-na-basen.jpg,2,Grecja,Kreta,2023-10-25,2023-11-04,4,2,2,1,breakfastAndDinner,small,0,10312.500000000002
KRI KRI VILLAGE,https://www.coraltravel.pl/hotels_min/12/69/17409/grecja-kreta-kri-kri-village-widok-na-basen.jpg,2,Grecja,Kreta,2023-10-24,2023-11-07,2,2,1,2,breakfastAndDinner,large,0,10395.0
KRI KRI VILLAGE,https://www.coraltravel.pl/hotels_min/12/69/17409/grecja-kreta-kri-kri-village-widok-na-basen.jpg,2,Grecja,Kreta,2023-11-20,2023-12-04,1,2,0,0,allInclusive,large,0,3937.5
KRI KRI VILLAGE,https://www.coraltravel.pl/hotels_min/12/69/17409/grecja-kreta-kri-kri-village-widok-na-basen.jpg,2,Grecja,Kreta,2023-05-02,2023-05-12,3,2,1,2,allInclusive,small,0,10312.5
KRI KRI VILLAGE,https://www.coraltravel.pl/hotels_min/12/69/17409/grecja-kreta-kri-kri-village-widok-na-basen.jpg,2,Grecja,Kreta,2023-01-17,2023-01-24,3,2,0,2,breakfastAndDinner,medium,0,5775.0
KRI KRI VILLAGE,https://www.coraltravel.pl/hotels_min/12/69/17409/grecja-kreta-kri-kri-village-widok-na-basen.jpg,2,Grecja,Kreta,2023-12-07,2023-12-14,1,1,2,1,onlyBreakfast,apartment,0,3150.0
KRI KRI VILLAGE,https://www.coraltravel.pl/hotels_min/12/69/17409/grecja-kreta-kri-kri-village-widok-na-basen.jpg,2,Grecja,Kreta,2023-02-24,2023-03-06,4,2,2,0,allInclusive,small,0,10312.5
KRI KRI VILLAGE,https://www.coraltravel.pl/hotels_min/12/69/17409/grecja-kreta-kri-kri-village-widok-na-basen.jpg,2,Grecja,Kreta,2023-03-12,2023-03-22,4,2,0,2,breakfastAndDinner,small,0,9900.000000000002
KRI KRI VILLAGE,https://www.coraltravel.pl/hotels_min/12/69/17409/grecja-kreta-kri-kri-village-widok-na-basen.jpg,2,Grecja,Kreta,2023-06-11,2023-06-25,4,0,1,2,allInclusive,apartment,0,15750.0
KRI KRI VILLAGE,https://www.coraltravel.pl/hotels_min/12/69/17409/grecja-kreta-kri-kri-village-widok-na-basen.jpg,2,Grecja,Kreta,2023-12-29,2024-01-05,1,1,0,2,breakfastAndDinner,apartment,10,2858.625
KRI KRI VILLAGE,https://www.coraltravel.pl/hotels_min/12/69/17409/grecja-kreta-kri-kri-village-widok-na-basen.jpg,2,Grecja,Kreta,2023-12-20,2023-12-30,4,0,2,1,allInclusive,medium,0,10781.25
KRI KRI VILLAGE,https://www.coraltravel.pl/hotels_min/12/69/17409/grecja-kreta-kri-kri-village-widok-na-basen.jpg,2,Grecja,Kreta,2023-08-15,2023-08-29,3,0,0,1,breakfastAndDinner,small,0,8662.5
KRI KRI VILLAGE,https://www.coraltravel.pl/hotels_min/12/69/17409/grecja-kreta-kri-kri-village-widok-na-basen.jpg,2,Grecja,Kreta,2023-03-09,2023-03-16,3,0,1,2,allInclusive,medium,0,6562.5
KRI KRI VILLAGE,https://www.coraltravel.pl/hotels_min/12/69/17409/grecja-kreta-kri-kri-village-widok-na-basen.jpg,2,Grecja,Kreta,2023-01-03,2023-01-10,2,2,2,1,onlyBreakfast,large,0,4462.5
KRI KRI VILLAGE,https://www.coraltravel.pl/hotels_min/12/69/17409/grecja-kreta-kri-kri-village-widok-na-basen.jpg,2,Grecja,Kreta,2023-07-09,2023-07-19,4,0,1,0,breakfastAndDinner,small,0,7425.000000000001
KRI KRI VILLAGE,https://www.coraltravel.pl/hotels_min/12/69/17409/grecja-kreta-kri-kri-village-widok-na-basen.jpg,2,Grecja,Kreta,2023-11-16,2023-11-30,2,1,0,0,onlyBreakfast,large,0,4725.0
KRI KRI VILLAGE,https://www.coraltravel.pl/hotels_min/12/69/17409/grecja-kreta-kri-kri-village-widok-na-basen.jpg,2,Grecja,Kreta,2023-07-04,2023-07-11,3,0,2,2,onlyBreakfast,small,0,5775.0
KRI KRI VILLAGE,https://www.coraltravel.pl/hotels_min/12/69/17409/grecja-kreta-kri-kri-village-widok-na-basen.jpg,2,Grecja,Kreta,2023-09-21,2023-10-01,2,1,0,0,breakfastAndDinner,studio,0,3712.5000000000005
KRI KRI VILLAGE,https://www.coraltravel.pl/hotels_min/12/69/17409/grecja-kreta-kri-kri-village-widok-na-basen.jpg,2,Grecja,Kreta,2023-04-22,2023-05-06,4,0,2,2,breakfastAndDinner,small,0,15015.0
KRI KRI VILLAGE,https://www.coraltravel.pl/hotels_min/12/69/17409/grecja-kreta-kri-kri-village-widok-na-basen.jpg,2,Grecja,Kreta,2023-11-25,2023-12-05,1,0,2,1,breakfastAndDinner,medium,0,4537.500000000001
KRI KRI VILLAGE,https://www.coraltravel.pl/hotels_min/12/69/17409/grecja-kreta-kri-kri-village-widok-na-basen.jpg,2,Grecja,Kreta,2023-04-26,2023-05-06,1,1,0,1,onlyBreakfast,small,0,3000.0
KRI KRI VILLAGE,https://www.coraltravel.pl/hotels_min/12/69/17409/grecja-kreta-kri-kri-village-widok-na-basen.jpg,2,Grecja,Kreta,2023-12-06,2023-12-13,4,1,1,1,breakfastAndDinner,apartment,0,6352.5
KRI KRI VILLAGE,https://www.coraltravel.pl/hotels_min/12/69/17409/grecja-kreta-kri-kri-village-widok-na-basen.jpg,2,Grecja,Kreta,2023-10-23,2023-11-02,2,1,1,0,allInclusive,small,0,5156.25
KRI KRI VILLAGE,https://www.coraltravel.pl/hotels_min/12/69/17409/grecja-kreta-kri-kri-village-widok-na-basen.jpg,2,Grecja,Kreta,2023-02-06,2023-02-13,3,1,2,1,breakfastAndDinner,large,0,5775.0
KRI KRI VILLAGE,https://www.coraltravel.pl/hotels_min/12/69/17409/grecja-kreta-kri-kri-village-widok-na-basen.jpg,2,Grecja,Kreta,2023-12-25,2024-01-01,4,1,0,1,allInclusive,medium,0,6562.5
KRI KRI VILLAGE,https://www.coraltravel.pl/hotels_min/12/69/17409/grecja-kreta-kri-kri-village-widok-na-basen.jpg,2,Grecja,Kreta,2023-02-06,2023-02-13,3,0,2,1,breakfastAndDinner,large,0,5486.25
KRI KRI VILLAGE,https://www.coraltravel.pl/hotels_min/12/69/17409/grecja-kreta-kri-kri-village-widok-na-basen.jpg,2,Grecja,Kreta,2023-10-18,2023-10-28,3,1,2,2,allInclusive,apartment,0,10781.25
KRI KRI VILLAGE,https://www.coraltravel.pl/hotels_min/12/69/17409/grecja-kreta-kri-kri-village-widok-na-basen.jpg,2,Grecja,Kreta,2023-11-17,2023-11-27,4,0,0,1,onlyBreakfast,small,0,7125.0
KRI KRI VILLAGE,https://www.coraltravel.pl/hotels_min/12/69/17409/grecja-kreta-kri-kri-village-widok-na-basen.jpg,2,Grecja,Kreta,2023-10-28,2023-11-07,1,1,1,1,breakfastAndDinner,studio,0,4125.000000000001
KRI KRI VILLAGE,https://www.coraltravel.pl/hotels_min/12/69/17409/grecja-kreta-kri-kri-village-widok-na-basen.jpg,2,Grecja,Kreta,2023-07-02,2023-07-12,2,2,1,0,allInclusive,studio,25,4218.75
KRI KRI VILLAGE,https://www.coraltravel.pl/hotels_min/12/69/17409/grecja-kreta-kri-kri-village-widok-na-basen.jpg,2,Grecja,Kreta,2023-08-15,2023-08-29,4,1,1,1,allInclusive,large,0,14437.5
KRI KRI VILLAGE,https://www.coraltravel.pl/hotels_min/12/69/17409/grecja-kreta-kri-kri-village-widok-na-basen.jpg,2,Grecja,Kreta,2023-08-30,2023-09-06,3,1,1,1,onlyBreakfast,large,0,4725.0
HOTEL HELENI BEACH,https://www.coraltravel.pl/hotels_min/43/70/18448/grecja-rodos-hotel-heleni-beach-grecja-wakacje.jpg,2,Grecja,Rodos,2023-04-01,2023-04-15,4,0,1,2,onlyBreakfast,studio,0,12600.0
HOTEL HELENI BEACH,https://www.coraltravel.pl/hotels_min/43/70/18448/grecja-rodos-hotel-heleni-beach-grecja-wakacje.jpg,2,Grecja,Rodos,2023-02-26,2023-03-08,2,2,1,1,breakfastAndDinner,large,0,6187.500000000001
HOTEL HELENI BEACH,https://www.coraltravel.pl/hotels_min/43/70/18448/grecja-rodos-hotel-heleni-beach-grecja-wakacje.jpg,2,Grecja,Rodos,2023-02-13,2023-02-23,3,1,2,2,allInclusive,studio,0,10781.25
HOTEL HELENI BEACH,https://www.coraltravel.pl/hotels_min/43/70/18448/grecja-rodos-hotel-heleni-beach-grecja-wakacje.jpg,2,Grecja,Rodos,2023-06-03,2023-06-10,1,1,1,1,breakfastAndDinner,studio,0,2887.5
HOTEL HELENI BEACH,https://www.coraltravel.pl/hotels_min/43/70/18448/grecja-rodos-hotel-heleni-beach-grecja-wakacje.jpg,2,Grecja,Rodos,2023-01-20,2023-01-30,2,0,1,2,onlyBreakfast,medium,0,6000.0
HOTEL HELENI BEACH,https://www.coraltravel.pl/hotels_min/43/70/18448/grecja-rodos-hotel-heleni-beach-grecja-wakacje.jpg,2,Grecja,Rodos,2023-01-15,2023-01-22,3,0,0,0,allInclusive,medium,0,3937.5
HOTEL HELENI BEACH,https://www.coraltravel.pl/hotels_min/43/70/18448/grecja-rodos-hotel-heleni-beach-grecja-wakacje.jpg,2,Grecja,Rodos,2023-12-18,2023-12-28,3,1,2,0,breakfastAndDinner,studio,0,7012.500000000001
HOTEL HELENI BEACH,https://www.coraltravel.pl/hotels_min/43/70/18448/grecja-rodos-hotel-heleni-beach-grecja-wakacje.jpg,2,Grecja,Rodos,2023-03-19,2023-04-02,2,2,0,0,breakfastAndDinner,small,0,5775.0
HOTEL HELENI BEACH,https://www.coraltravel.pl/hotels_min/43/70/18448/grecja-rodos-hotel-heleni-beach-grecja-wakacje.jpg,2,Grecja,Rodos,2023-05-10,2023-05-17,3,2,0,0,onlyBreakfast,large,10,3307.5
HOTEL HELENI BEACH,https://www.coraltravel.pl/hotels_min/43/70/18448/grecja-rodos-hotel-heleni-beach-grecja-wakacje.jpg,2,Grecja,Rodos,2023-11-03,2023-11-17,4,2,1,0,onlyBreakfast,large,0,10500.0
HOTEL HELENI BEACH,https://www.coraltravel.pl/hotels_min/43/70/18448/grecja-rodos-hotel-heleni-beach-grecja-wakacje.jpg,2,Grecja,Rodos,2023-08-29,2023-09-12,2,1,2,0,allInclusive,studio,0,8531.25
HOTEL HELENI BEACH,https://www.coraltravel.pl/hotels_min/43/70/18448/grecja-rodos-hotel-heleni-beach-grecja-wakacje.jpg,2,Grecja,Rodos,2023-02-16,2023-03-02,4,0,0,0,allInclusive,small,0,10500.0
HOTEL HELENI BEACH,https://www.coraltravel.pl/hotels_min/43/70/18448/grecja-rodos-hotel-heleni-beach-grecja-wakacje.jpg,2,Grecja,Rodos,2023-04-26,2023-05-10,1,1,2,2,allInclusive,small,0,9843.75
HOTEL HELENI BEACH,https://www.coraltravel.pl/hotels_min/43/70/18448/grecja-rodos-hotel-heleni-beach-grecja-wakacje.jpg,2,Grecja,Rodos,2023-02-05,2023-02-19,4,2,1,1,breakfastAndDinner,studio,0,13282.5
HOTEL HELENI BEACH,https://www.coraltravel.pl/hotels_min/43/70/18448/grecja-rodos-hotel-heleni-beach-grecja-wakacje.jpg,2,Grecja,Rodos,2023-09-14,2023-09-21,2,2,0,0,onlyBreakfast,small,0,2625.0
HOTEL HELENI BEACH,https://www.coraltravel.pl/hotels_min/43/70/18448/grecja-rodos-hotel-heleni-beach-grecja-wakacje.jpg,2,Grecja,Rodos,2023-05-07,2023-05-14,1,0,0,2,onlyBreakfast,medium,0,2625.0
HOTEL HELENI BEACH,https://www.coraltravel.pl/hotels_min/43/70/18448/grecja-rodos-hotel-heleni-beach-grecja-wakacje.jpg,2,Grecja,Rodos,2023-04-24,2023-05-04,4,0,0,2,breakfastAndDinner,small,0,9075.000000000002
HOTEL HELENI BEACH,https://www.coraltravel.pl/hotels_min/43/70/18448/grecja-rodos-hotel-heleni-beach-grecja-wakacje.jpg,2,Grecja,Rodos,2023-11-11,2023-11-21,4,0,2,0,breakfastAndDinner,small,0,8250.000000000002
HOTEL HELENI BEACH,https://www.coraltravel.pl/hotels_min/43/70/18448/grecja-rodos-hotel-heleni-beach-grecja-wakacje.jpg,2,Grecja,Rodos,2023-11-08,2023-11-15,1,0,2,2,allInclusive,apartment,0,4593.75
HOTEL HELENI BEACH,https://www.coraltravel.pl/hotels_min/43/70/18448/grecja-rodos-hotel-heleni-beach-grecja-wakacje.jpg,2,Grecja,Rodos,2023-11-15,2023-11-25,1,1,1,1,breakfastAndDinner,apartment,25,3093.750000000001
HOTEL HELENI BEACH,https://www.coraltravel.pl/hotels_min/43/70/18448/grecja-rodos-hotel-heleni-beach-grecja-wakacje.jpg,2,Grecja,Rodos,2023-03-03,2023-03-13,3,1,2,0,allInclusive,medium,0,7968.75
HOTEL HELENI BEACH,https://www.coraltravel.pl/hotels_min/43/70/18448/grecja-rodos-hotel-heleni-beach-grecja-wakacje.jpg,2,Grecja,Rodos,2023-07-15,2023-07-25,4,1,1,2,onlyBreakfast,medium,0,9375.0
HOTEL HELENI BEACH,https://www.coraltravel.pl/hotels_min/43/70/18448/grecja-rodos-hotel-heleni-beach-grecja-wakacje.jpg,2,Grecja,Rodos,2023-05-23,2023-06-02,2,1,0,1,onlyBreakfast,medium,0,4500.0
HOTEL HELENI BEACH,https://www.coraltravel.pl/hotels_min/43/70/18448/grecja-rodos-hotel-heleni-beach-grecja-wakacje.jpg,2,Grecja,Rodos,2023-03-27,2023-04-03,2,1,1,1,breakfastAndDinner,studio,0,4042.5
HOTEL HELENI BEACH,https://www.coraltravel.pl/hotels_min/43/70/18448/grecja-rodos-hotel-heleni-beach-grecja-wakacje.jpg,2,Grecja,Rodos,2023-02-09,2023-02-19,1,0,0,1,onlyBreakfast,medium,0,2625.0
HOTEL HELENI BEACH,https://www.coraltravel.pl/hotels_min/43/70/18448/grecja-rodos-hotel-heleni-beach-grecja-wakacje.jpg,2,Grecja,Rodos,2023-03-18,2023-03-28,4,0,2,0,onlyBreakfast,medium,0,7500.0
HOTEL HELENI BEACH,https://www.coraltravel.pl/hotels_min/43/70/18448/grecja-rodos-hotel-heleni-beach-grecja-wakacje.jpg,2,Grecja,Rodos,2023-09-29,2023-10-13,3,2,1,0,breakfastAndDinner,apartment,0,9240.0
HOTEL HELENI BEACH,https://www.coraltravel.pl/hotels_min/43/70/18448/grecja-rodos-hotel-heleni-beach-grecja-wakacje.jpg,2,Grecja,Rodos,2023-09-18,2023-09-25,3,1,1,0,allInclusive,medium,0,4921.875
HOTEL HELENI BEACH,https://www.coraltravel.pl/hotels_min/43/70/18448/grecja-rodos-hotel-heleni-beach-grecja-wakacje.jpg,2,Grecja,Rodos,2023-11-14,2023-11-28,3,0,0,0,allInclusive,large,0,7875.0
HOTEL HELENI BEACH,https://www.coraltravel.pl/hotels_min/43/70/18448/grecja-rodos-hotel-heleni-beach-grecja-wakacje.jpg,2,Grecja,Rodos,2023-09-30,2023-10-14,4,2,1,1,allInclusive,studio,0,15093.75
HOTEL HELENI BEACH,https://www.coraltravel.pl/hotels_min/43/70/18448/grecja-rodos-hotel-heleni-beach-grecja-wakacje.jpg,2,Grecja,Rodos,2023-10-10,2023-10-17,3,0,1,0,allInclusive,large,25,3445.3125
HOTEL HELENI BEACH,https://www.coraltravel.pl/hotels_min/43/70/18448/grecja-rodos-hotel-heleni-beach-grecja-wakacje.jpg,2,Grecja,Rodos,2023-01-22,2023-01-29,2,1,0,0,onlyBreakfast,small,0,2362.5
HOTEL HELENI BEACH,https://www.coraltravel.pl/hotels_min/43/70/18448/grecja-rodos-hotel-heleni-beach-grecja-wakacje.jpg,2,Grecja,Rodos,2023-05-18,2023-05-28,3,1,1,1,breakfastAndDinner,apartment,0,7425.000000000001
HOTEL HELENI BEACH,https://www.coraltravel.pl/hotels_min/43/70/18448/grecja-rodos-hotel-heleni-beach-grecja-wakacje.jpg,2,Grecja,Rodos,2023-04-06,2023-04-20,3,0,2,1,onlyBreakfast,large,0,9975.0
HOTEL HELENI BEACH,https://www.coraltravel.pl/hotels_min/43/70/18448/grecja-rodos-hotel-heleni-beach-grecja-wakacje.jpg,2,Grecja,Rodos,2023-10-21,2023-11-04,4,2,1,1,onlyBreakfast,medium,0,12075.0
HOTEL HELENI BEACH,https://www.coraltravel.pl/hotels_min/43/70/18448/grecja-rodos-hotel-heleni-beach-grecja-wakacje.jpg,2,Grecja,Rodos,2023-08-25,2023-09-08,1,1,1,2,onlyBreakfast,large,0,6825.0
HOTEL HELENI BEACH,https://www.coraltravel.pl/hotels_min/43/70/18448/grecja-rodos-hotel-heleni-beach-grecja-wakacje.jpg,2,Grecja,Rodos,2023-10-23,2023-11-06,3,1,1,2,allInclusive,apartment,0,13781.25
HOTEL HELENI BEACH,https://www.coraltravel.pl/hotels_min/43/70/18448/grecja-rodos-hotel-heleni-beach-grecja-wakacje.jpg,2,Grecja,Rodos,2023-10-06,2023-10-20,1,0,1,2,allInclusive,large,0,7875.0
HOTEL HELENI BEACH,https://www.coraltravel.pl/hotels_min/43/70/18448/grecja-rodos-hotel-heleni-beach-grecja-wakacje.jpg,2,Grecja,Rodos,2023-03-16,2023-03-30,1,0,0,0,allInclusive,medium,0,2625.0
HOTEL HELENI BEACH,https://www.coraltravel.pl/hotels_min/43/70/18448/grecja-rodos-hotel-heleni-beach-grecja-wakacje.jpg,2,Grecja,Rodos,2023-12-24,2024-01-07,1,1,1,1,allInclusive,apartment,0,6562.5
HOTEL HELENI BEACH,https://www.coraltravel.pl/hotels_min/43/70/18448/grecja-rodos-hotel-heleni-beach-grecja-wakacje.jpg,2,Grecja,Rodos,2023-02-10,2023-02-24,4,2,0,2,breakfastAndDinner,studio,0,13860.0
HOTEL HELENI BEACH,https://www.coraltravel.pl/hotels_min/43/70/18448/grecja-rodos-hotel-heleni-beach-grecja-wakacje.jpg,2,Grecja,Rodos,2023-05-25,2023-06-01,1,1,2,0,onlyBreakfast,small,0,2362.5
HOTEL HELENI BEACH,https://www.coraltravel.pl/hotels_min/43/70/18448/grecja-rodos-hotel-heleni-beach-grecja-wakacje.jpg,2,Grecja,Rodos,2023-01-11,2023-01-18,3,1,2,1,breakfastAndDinner,medium,0,5775.0
